observed_at,source,season,date,home_name,away_name,home,away,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners
2026-08-20T1514Z,football-data,2324,2023-08-11,Almeria,Vallecano,,rayo-vallecano,0,2,,,19,10,5,4,8,3
2026-08-20T1514Z,football-data,2324,2023-08-11,Sevilla,Valencia,sevilla,valencia,1,2,,,9,10,3,3,8,1
2026-08-20T1514Z,football-data,2324,2023-08-12,Sociedad,Girona,real-sociedad,,1,1,,,15,6,2,1,4,1
2026-08-20T1514Z,football-data,2324,2023-08-12,Las Palmas,Mallorca,,,1,1,,,5,12,2,2,3,6
2026-08-20T1514Z,football-data,2324,2023-08-12,Ath Bilbao,Real Madrid,athletic,real-madrid,0,2,,,7,14,1,8,7,5
2026-08-20T1514Z,football-data,2324,2023-08-13,Celta,Osasuna,celta,osasuna,0,2,,,11,11,1,5,7,2
2026-08-20T1514Z,football-data,2324,2023-08-13,Villarreal,Betis,villarreal,betis,1,2,,,18,12,5,5,9,4
2026-08-20T1514Z,football-data,2324,2023-08-13,Getafe,Barcelona,getafe,barcelona,0,0,,,5,14,2,4,3,4
2026-08-20T1514Z,football-data,2324,2023-08-14,Cadiz,Alaves,,alaves,1,0,,,12,10,3,2,2,4
2026-08-20T1514Z,football-data,2324,2023-08-14,Ath Madrid,Granada,atletico,,3,1,,,14,7,6,4,3,3
2026-08-20T1514Z,football-data,2324,2023-08-18,Mallorca,Villarreal,,villarreal,0,1,,,8,15,1,3,6,5
2026-08-20T1514Z,football-data,2324,2023-08-18,Valencia,Las Palmas,valencia,,1,0,,,9,7,4,1,6,4
2026-08-20T1514Z,football-data,2324,2023-08-19,Sociedad,Celta,real-sociedad,celta,1,1,,,11,17,2,6,9,7
2026-08-20T1514Z,football-data,2324,2023-08-19,Almeria,Real Madrid,,real-madrid,1,3,,,20,24,8,9,4,5
2026-08-20T1514Z,football-data,2324,2023-08-19,Osasuna,Ath Bilbao,osasuna,athletic,0,2,,,18,8,7,2,5,3
2026-08-20T1514Z,football-data,2324,2023-08-20,Girona,Getafe,,getafe,3,0,,,7,9,6,2,3,2
2026-08-20T1514Z,football-data,2324,2023-08-20,Barcelona,Cadiz,barcelona,,2,0,,,23,10,10,1,10,2
2026-08-20T1514Z,football-data,2324,2023-08-20,Betis,Ath Madrid,betis,atletico,0,0,,,14,5,0,1,2,7
2026-08-20T1514Z,football-data,2324,2023-08-21,Alaves,Sevilla,alaves,sevilla,4,3,,,14,12,7,2,4,4
2026-08-20T1514Z,football-data,2324,2023-08-21,Granada,Vallecano,,rayo-vallecano,0,2,,,14,17,7,9,5,6
2026-08-20T1514Z,football-data,2324,2023-08-25,Las Palmas,Sociedad,,real-sociedad,0,0,,,11,8,5,1,5,7
2026-08-20T1514Z,football-data,2324,2023-08-25,Celta,Real Madrid,celta,real-madrid,0,1,,,13,10,4,3,3,5
2026-08-20T1514Z,football-data,2324,2023-08-26,Cadiz,Almeria,,,1,1,,,11,5,3,2,7,3
2026-08-20T1514Z,football-data,2324,2023-08-26,Granada,Mallorca,,,3,2,,,10,10,4,5,5,3
2026-08-20T1514Z,football-data,2324,2023-08-26,Sevilla,Girona,sevilla,,1,2,,,21,8,4,3,6,6
2026-08-20T1514Z,football-data,2324,2023-08-27,Villarreal,Barcelona,villarreal,barcelona,3,4,,,13,21,6,11,2,6
2026-08-20T1514Z,football-data,2324,2023-08-27,Valencia,Osasuna,valencia,osasuna,1,2,,,16,7,4,2,6,3
2026-08-20T1514Z,football-data,2324,2023-08-27,Ath Bilbao,Betis,athletic,betis,4,2,,,14,7,6,3,5,3
2026-08-20T1514Z,football-data,2324,2023-08-28,Getafe,Alaves,getafe,alaves,1,0,,,15,16,4,2,4,5
2026-08-20T1514Z,football-data,2324,2023-08-28,Vallecano,Ath Madrid,rayo-vallecano,atletico,0,7,,,12,17,3,10,8,3
2026-08-20T1514Z,football-data,2324,2023-09-01,Cadiz,Villarreal,,villarreal,3,1,,,18,7,4,3,7,3
2026-08-20T1514Z,football-data,2324,2023-09-01,Almeria,Celta,,celta,2,3,,,16,14,5,8,6,5
2026-08-20T1514Z,football-data,2324,2023-09-02,Sociedad,Granada,real-sociedad,,5,3,,,15,8,6,5,2,5
2026-08-20T1514Z,football-data,2324,2023-09-02,Real Madrid,Getafe,real-madrid,getafe,2,1,,,26,6,12,2,11,1
2026-08-20T1514Z,football-data,2324,2023-09-02,Alaves,Valencia,alaves,valencia,1,0,,,7,9,1,4,1,2
2026-08-20T1514Z,football-data,2324,2023-09-02,Betis,Vallecano,betis,rayo-vallecano,1,0,,,14,15,5,6,2,3
2026-08-20T1514Z,football-data,2324,2023-09-03,Girona,Las Palmas,,,1,0,,,11,10,6,5,3,5
2026-08-20T1514Z,football-data,2324,2023-09-03,Mallorca,Ath Bilbao,,athletic,0,0,,,8,11,2,3,3,5
2026-08-20T1514Z,football-data,2324,2023-09-03,Osasuna,Barcelona,osasuna,barcelona,1,2,,,11,9,3,4,8,5
2026-08-20T1514Z,football-data,2324,2023-09-15,Vallecano,Alaves,rayo-vallecano,alaves,2,0,,,20,9,11,1,5,3
2026-08-20T1514Z,football-data,2324,2023-09-16,Ath Bilbao,Cadiz,athletic,,3,0,,,20,5,9,4,5,4
2026-08-20T1514Z,football-data,2324,2023-09-16,Valencia,Ath Madrid,valencia,atletico,3,0,,,12,11,8,3,5,8
2026-08-20T1514Z,football-data,2324,2023-09-16,Celta,Mallorca,celta,,0,1,,,16,7,4,4,10,1
2026-08-20T1514Z,football-data,2324,2023-09-16,Barcelona,Betis,barcelona,betis,5,0,,,17,11,9,2,9,5
2026-08-20T1514Z,football-data,2324,2023-09-17,Getafe,Osasuna,getafe,osasuna,3,2,,,11,8,6,3,6,3
2026-08-20T1514Z,football-data,2324,2023-09-17,Villarreal,Almeria,villarreal,,2,1,,,10,17,4,7,7,6
2026-08-20T1514Z,football-data,2324,2023-09-17,Sevilla,Las Palmas,sevilla,,1,0,,,26,12,9,2,7,3
2026-08-20T1514Z,football-data,2324,2023-09-17,Real Madrid,Sociedad,real-madrid,real-sociedad,2,1,,,17,15,8,5,4,3
2026-08-20T1514Z,football-data,2324,2023-09-18,Granada,Girona,,,2,4,,,12,13,5,7,4,5
2026-08-20T1514Z,football-data,2324,2023-09-22,Alaves,Ath Bilbao,alaves,athletic,0,2,,,15,11,5,3,3,4
2026-08-20T1514Z,football-data,2324,2023-09-23,Girona,Mallorca,,,5,3,,,23,15,10,5,6,5
2026-08-20T1514Z,football-data,2324,2023-09-23,Osasuna,Sevilla,osasuna,sevilla,0,0,,,16,15,2,3,7,4
2026-08-20T1514Z,football-data,2324,2023-09-23,Barcelona,Celta,barcelona,celta,3,2,,,15,13,6,7,2,3
2026-08-20T1514Z,football-data,2324,2023-09-23,Almeria,Valencia,,valencia,2,2,,,17,7,10,5,8,3
2026-08-20T1514Z,football-data,2324,2023-09-24,Sociedad,Getafe,real-sociedad,getafe,4,3,,,10,10,6,7,2,1
2026-08-20T1514Z,football-data,2324,2023-09-24,Vallecano,Villarreal,rayo-vallecano,villarreal,1,1,,,11,13,6,6,2,8
2026-08-20T1514Z,football-data,2324,2023-09-24,Betis,Cadiz,betis,,1,1,,,21,5,7,1,11,8
2026-08-20T1514Z,football-data,2324,2023-09-24,Las Palmas,Granada,,,1,0,,,10,2,3,1,6,7
2026-08-20T1514Z,football-data,2324,2023-09-24,Ath Madrid,Real Madrid,atletico,real-madrid,3,1,,,10,20,4,5,6,11
2026-08-20T1514Z,football-data,2324,2023-09-26,Sevilla,Almeria,sevilla,,5,1,,,18,10,9,1,9,4
2026-08-20T1514Z,football-data,2324,2023-09-26,Mallorca,Barcelona,,barcelona,2,2,,,10,10,5,4,7,2
2026-08-20T1514Z,football-data,2324,2023-09-27,Ath Bilbao,Getafe,athletic,getafe,2,2,,,9,13,4,5,5,4
2026-08-20T1514Z,football-data,2324,2023-09-27,Real Madrid,Las Palmas,real-madrid,,2,0,,,21,16,9,2,7,2
2026-08-20T1514Z,football-data,2324,2023-09-27,Villarreal,Girona,villarreal,,1,2,,,14,17,3,5,5,6
2026-08-20T1514Z,football-data,2324,2023-09-27,Cadiz,Vallecano,,rayo-vallecano,0,0,,,9,9,2,4,1,2
2026-08-20T1514Z,football-data,2324,2023-09-27,Valencia,Sociedad,valencia,real-sociedad,0,1,,,9,2,2,1,0,2
2026-08-20T1514Z,football-data,2324,2023-09-28,Celta,Alaves,celta,alaves,1,1,,,8,21,0,11,2,8
2026-08-20T1514Z,football-data,2324,2023-09-28,Granada,Betis,,betis,1,1,,,19,13,7,3,5,7
2026-08-20T1514Z,football-data,2324,2023-09-28,Osasuna,Ath Madrid,osasuna,atletico,0,2,,,13,4,2,3,7,2
2026-08-20T1514Z,football-data,2324,2023-09-29,Barcelona,Sevilla,barcelona,sevilla,1,0,,,18,12,5,3,13,3
2026-08-20T1514Z,football-data,2324,2023-09-30,Getafe,Villarreal,getafe,villarreal,0,0,,,22,3,9,0,6,4
2026-08-20T1514Z,football-data,2324,2023-09-30,Vallecano,Mallorca,rayo-vallecano,,2,2,,,19,9,5,4,5,0
2026-08-20T1514Z,football-data,2324,2023-09-30,Girona,Real Madrid,,real-madrid,0,3,,,13,14,3,7,1,4
2026-08-20T1514Z,football-data,2324,2023-09-30,Sociedad,Ath Bilbao,real-sociedad,athletic,3,0,,,8,18,5,3,5,7
2026-08-20T1514Z,football-data,2324,2023-10-01,Almeria,Granada,,,3,3,,,17,19,5,4,1,5
2026-08-20T1514Z,football-data,2324,2023-10-01,Alaves,Osasuna,alaves,osasuna,0,2,,,17,10,3,3,4,2
2026-08-20T1514Z,football-data,2324,2023-10-01,Ath Madrid,Cadiz,atletico,,3,2,,,18,8,9,4,5,3
2026-08-20T1514Z,football-data,2324,2023-10-01,Betis,Valencia,betis,valencia,3,0,,,15,9,7,2,5,3
2026-08-20T1514Z,football-data,2324,2023-10-02,Las Palmas,Celta,,celta,2,1,,,16,11,5,3,4,5
2026-08-20T1514Z,football-data,2324,2023-10-06,Ath Bilbao,Almeria,athletic,,3,0,,,23,4,9,1,6,2
2026-08-20T1514Z,football-data,2324,2023-10-07,Cadiz,Girona,,,0,1,,,8,20,2,5,5,5
2026-08-20T1514Z,football-data,2324,2023-10-07,Real Madrid,Osasuna,real-madrid,osasuna,4,0,,,19,7,9,1,5,4
2026-08-20T1514Z,football-data,2324,2023-10-07,Mallorca,Valencia,,valencia,1,1,,,9,11,5,3,3,6
2026-08-20T1514Z,football-data,2324,2023-10-07,Sevilla,Vallecano,sevilla,rayo-vallecano,2,2,,,22,7,6,4,12,2
2026-08-20T1514Z,football-data,2324,2023-10-08,Villarreal,Las Palmas,villarreal,,1,2,,,9,8,4,5,7,2
2026-08-20T1514Z,football-data,2324,2023-10-08,Ath Madrid,Sociedad,atletico,real-sociedad,2,1,,,14,13,5,4,1,4
2026-08-20T1514Z,football-data,2324,2023-10-08,Alaves,Betis,alaves,betis,1,1,,,15,6,5,2,5,3
2026-08-20T1514Z,football-data,2324,2023-10-08,Celta,Getafe,celta,getafe,2,2,,,26,3,11,2,13,1
2026-08-20T1514Z,football-data,2324,2023-10-08,Granada,Barcelona,,barcelona,2,2,,,7,22,2,10,1,11
2026-08-20T1514Z,football-data,2324,2023-10-20,Osasuna,Granada,osasuna,,2,0,,,12,13,6,3,1,7
2026-08-20T1514Z,football-data,2324,2023-10-21,Sociedad,Mallorca,real-sociedad,,1,0,,,14,18,6,7,2,5
2026-08-20T1514Z,football-data,2324,2023-10-21,Getafe,Betis,getafe,betis,1,1,,,14,13,4,3,4,8
2026-08-20T1514Z,football-data,2324,2023-10-21,Sevilla,Real Madrid,sevilla,real-madrid,1,1,,,17,14,7,5,4,6
2026-08-20T1514Z,football-data,2324,2023-10-21,Celta,Ath Madrid,celta,atletico,0,3,,,16,12,3,7,7,5
2026-08-20T1514Z,football-data,2324,2023-10-22,Las Palmas,Vallecano,,rayo-vallecano,0,1,,,12,12,6,4,10,5
2026-08-20T1514Z,football-data,2324,2023-10-22,Girona,Almeria,,,5,2,,,19,9,8,5,9,6
2026-08-20T1514Z,football-data,2324,2023-10-22,Villarreal,Alaves,villarreal,alaves,1,1,,,12,16,3,7,9,3
2026-08-20T1514Z,football-data,2324,2023-10-22,Barcelona,Ath Bilbao,barcelona,athletic,1,0,,,12,10,7,3,4,7
2026-08-20T1514Z,football-data,2324,2023-10-23,Valencia,Cadiz,valencia,,2,0,,,12,5,4,4,4,6
2026-08-20T1514Z,football-data,2324,2023-10-27,Girona,Celta,,celta,1,0,,,12,4,2,2,10,1
2026-08-20T1514Z,football-data,2324,2023-10-28,Almeria,Las Palmas,,,1,2,,,10,10,4,3,3,2
2026-08-20T1514Z,football-data,2324,2023-10-28,Barcelona,Real Madrid,barcelona,real-madrid,1,2,,,15,13,3,4,6,3
2026-08-20T1514Z,football-data,2324,2023-10-28,Mallorca,Getafe,,getafe,0,0,,,15,8,4,0,8,3
2026-08-20T1514Z,football-data,2324,2023-10-28,Cadiz,Sevilla,,sevilla,2,2,,,10,20,5,10,2,4
2026-08-20T1514Z,football-data,2324,2023-10-29,Betis,Osasuna,betis,osasuna,2,1,,,9,7,2,1,6,3
2026-08-20T1514Z,football-data,2324,2023-10-29,Vallecano,Sociedad,rayo-vallecano,real-sociedad,2,2,,,16,15,7,3,4,5
2026-08-20T1514Z,football-data,2324,2023-10-29,Ath Bilbao,Valencia,athletic,valencia,2,2,,,12,11,7,5,10,4
2026-08-20T1514Z,football-data,2324,2023-10-29,Ath Madrid,Alaves,atletico,alaves,2,1,,,11,8,7,1,4,4
2026-08-20T1514Z,football-data,2324,2023-10-30,Granada,Villarreal,,villarreal,2,3,,,18,6,8,5,4,1
2026-08-20T1514Z,football-data,2324,2023-11-03,Las Palmas,Ath Madrid,,atletico,2,1,,,9,13,3,5,3,4
2026-08-20T1514Z,football-data,2324,2023-11-04,Osasuna,Girona,osasuna,,2,4,,,15,11,3,4,2,7
2026-08-20T1514Z,football-data,2324,2023-11-04,Betis,Mallorca,betis,,2,0,,,22,8,3,1,6,1
2026-08-20T1514Z,football-data,2324,2023-11-04,Celta,Sevilla,celta,sevilla,1,1,,,15,13,3,5,4,6
2026-08-20T1514Z,football-data,2324,2023-11-04,Sociedad,Barcelona,real-sociedad,barcelona,0,1,,,13,12,6,4,8,3
2026-08-20T1514Z,football-data,2324,2023-11-05,Alaves,Almeria,alaves,,1,0,,,23,9,3,3,12,6
2026-08-20T1514Z,football-data,2324,2023-11-05,Valencia,Granada,valencia,,1,0,,,11,6,2,1,0,4
2026-08-20T1514Z,football-data,2324,2023-11-05,Villarreal,Ath Bilbao,villarreal,athletic,2,3,,,17,17,6,7,9,3
2026-08-20T1514Z,football-data,2324,2023-11-05,Real Madrid,Vallecano,real-madrid,rayo-vallecano,0,0,,,22,4,5,0,11,1
2026-08-20T1514Z,football-data,2324,2023-11-06,Getafe,Cadiz,getafe,,1,0,,,13,6,3,2,6,3
2026-08-20T1514Z,football-data,2324,2023-11-10,Ath Bilbao,Celta,athletic,celta,4,3,,,21,13,12,5,7,2
2026-08-20T1514Z,football-data,2324,2023-11-11,Vallecano,Girona,rayo-vallecano,,1,2,,,22,19,9,7,8,3
2026-08-20T1514Z,football-data,2324,2023-11-11,Almeria,Sociedad,,real-sociedad,1,3,,,7,18,2,6,5,5
2026-08-20T1514Z,football-data,2324,2023-11-11,Granada,Getafe,,getafe,1,1,,,12,10,6,6,3,5
2026-08-20T1514Z,football-data,2324,2023-11-11,Osasuna,Las Palmas,osasuna,,1,1,,,11,6,3,1,8,3
2026-08-20T1514Z,football-data,2324,2023-11-11,Real Madrid,Valencia,real-madrid,valencia,5,1,,,16,10,7,4,4,4
2026-08-20T1514Z,football-data,2324,2023-11-12,Barcelona,Alaves,barcelona,alaves,2,1,,,11,8,6,1,2,1
2026-08-20T1514Z,football-data,2324,2023-11-12,Sevilla,Betis,sevilla,betis,1,1,,,13,14,4,6,9,5
2026-08-20T1514Z,football-data,2324,2023-11-12,Ath Madrid,Villarreal,atletico,villarreal,3,1,,,25,11,10,7,6,3
2026-08-20T1514Z,football-data,2324,2023-11-24,Alaves,Granada,alaves,,3,1,,,8,11,5,4,6,2
2026-08-20T1514Z,football-data,2324,2023-11-25,Vallecano,Barcelona,rayo-vallecano,barcelona,1,1,,,10,15,4,4,1,4
2026-08-20T1514Z,football-data,2324,2023-11-25,Valencia,Celta,valencia,celta,0,0,,,8,13,0,1,5,7
2026-08-20T1514Z,football-data,2324,2023-11-25,Getafe,Almeria,getafe,,2,1,,,18,13,5,4,3,6
2026-08-20T1514Z,football-data,2324,2023-11-25,Ath Madrid,Mallorca,atletico,,1,0,,,20,8,3,1,7,3
2026-08-20T1514Z,football-data,2324,2023-11-26,Villarreal,Osasuna,villarreal,osasuna,3,1,,,10,15,3,7,2,4
2026-08-20T1514Z,football-data,2324,2023-11-26,Sociedad,Sevilla,real-sociedad,sevilla,2,1,,,11,8,8,2,4,4
2026-08-20T1514Z,football-data,2324,2023-11-26,Cadiz,Real Madrid,,real-madrid,0,3,,,13,14,4,5,4,4
2026-08-20T1514Z,football-data,2324,2023-11-26,Betis,Las Palmas,betis,,1,0,,,12,15,6,4,7,6
2026-08-20T1514Z,football-data,2324,2023-11-27,Girona,Ath Bilbao,,athletic,1,1,,,12,13,2,6,2,6
2026-08-20T1514Z,football-data,2324,2023-11-29,Mallorca,Cadiz,,,1,1,,,16,6,3,3,7,0
2026-08-20T1514Z,football-data,2324,2023-12-01,Las Palmas,Getafe,,getafe,2,0,,,11,12,6,4,4,4
2026-08-20T1514Z,football-data,2324,2023-12-02,Girona,Valencia,,valencia,2,1,,,9,9,5,3,3,2
2026-08-20T1514Z,football-data,2324,2023-12-02,Ath Bilbao,Vallecano,athletic,rayo-vallecano,4,0,,,9,11,4,3,7,2
2026-08-20T1514Z,football-data,2324,2023-12-02,Real Madrid,Granada,real-madrid,,2,0,,,11,1,4,0,6,0
2026-08-20T1514Z,football-data,2324,2023-12-02,Osasuna,Sociedad,osasuna,real-sociedad,1,1,,,9,17,3,5,1,8
2026-08-20T1514Z,football-data,2324,2023-12-03,Mallorca,Alaves,,alaves,0,0,,,7,7,3,4,5,4
2026-08-20T1514Z,football-data,2324,2023-12-03,Almeria,Betis,,betis,0,0,,,20,6,8,2,4,6
2026-08-20T1514Z,football-data,2324,2023-12-03,Sevilla,Villarreal,sevilla,villarreal,1,1,,,18,5,4,4,8,4
2026-08-20T1514Z,football-data,2324,2023-12-03,Barcelona,Ath Madrid,barcelona,atletico,1,0,,,13,9,2,4,7,2
2026-08-20T1514Z,football-data,2324,2023-12-04,Celta,Cadiz,celta,,1,1,,,26,2,7,1,12,1
2026-08-20T1514Z,football-data,2324,2023-12-08,Getafe,Valencia,getafe,valencia,1,0,,,8,3,6,0,7,0
2026-08-20T1514Z,football-data,2324,2023-12-09,Alaves,Las Palmas,alaves,,0,1,,,19,9,5,2,12,3
2026-08-20T1514Z,football-data,2324,2023-12-09,Betis,Real Madrid,betis,real-madrid,1,1,,,14,12,6,2,8,6
2026-08-20T1514Z,football-data,2324,2023-12-09,Villarreal,Sociedad,villarreal,real-sociedad,0,3,,,20,16,4,5,5,3
2026-08-20T1514Z,football-data,2324,2023-12-09,Mallorca,Sevilla,,sevilla,1,0,,,6,19,3,5,4,12
2026-08-20T1514Z,football-data,2324,2023-12-10,Ath Madrid,Almeria,atletico,,2,1,,,13,19,4,5,3,15
2026-08-20T1514Z,football-data,2324,2023-12-10,Cadiz,Osasuna,,osasuna,1,1,,,12,13,5,5,2,4
2026-08-20T1514Z,football-data,2324,2023-12-10,Barcelona,Girona,barcelona,,2,4,,,31,15,11,7,8,3
2026-08-20T1514Z,football-data,2324,2023-12-11,Granada,Ath Bilbao,,athletic,1,1,,,7,19,4,4,1,8
2026-08-20T1514Z,football-data,2324,2023-12-11,Vallecano,Celta,rayo-vallecano,celta,0,0,,,17,4,4,2,8,1
2026-08-20T1514Z,football-data,2324,2023-12-15,Osasuna,Vallecano,osasuna,rayo-vallecano,1,0,,,10,9,4,3,9,1
2026-08-20T1514Z,football-data,2324,2023-12-16,Celta,Granada,celta,,1,0,,,11,7,4,2,7,1
