observed_at,source,team_slug,player_name,player_slug,role,start_pct,status,note
2026-08-13T1040Z,futbolfantasy,betis,Abde Ezzalzouli,abde-ezzalzouli,sub,30,doubt,Esguince de rodilla Desde 07/06 (67 días) Duda para la jornada 2
2026-08-13T1040Z,futbolfantasy,betis,Álvaro Fidalgo,lvaro-fidalgo,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,betis,Ángel Ortiz,ngel-ortiz,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,betis,Giovani Lo Celso,giovani-lo-celso,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,betis,Junior Firpo,junior-firpo,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,betis,Valentín Gómez,valentin-gomez,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,betis,José Antonio Morante,jose-antonio-morante,sub,10,doubt,Molestias sin determinar Desde 12/08 (1 día) Disponible para la jornada 2
2026-08-13T1040Z,futbolfantasy,betis,Manu González,manu-gonzalez,sub,5,ok,
2026-08-13T1040Z,futbolfantasy,betis,Iker Losada,iker-losada,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,betis,Gonzalo Petit,gonzalo-petit,sub,0,doubt,Lesión muscular en el muslo Desde 11/08 (2 días) Duda para la jornada 2
2026-08-13T1040Z,futbolfantasy,betis,Aitor Ruibal,aitor-ruibal,sub,0,injured,Operado del menisco Desde 14/05 (91 días) Baja hasta finales de agosto
2026-08-13T1040Z,futbolfantasy,betis,Diego Conde,diego-conde,sub,0,injured,Luxación de hombro Desde 25/07 (19 días) Baja confirmada para la jornada 2
2026-08-13T1040Z,futbolfantasy,celta,Ferran Jutglà,ferran-jutgla,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,celta,Hugo González,hugo-gonzalez,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,celta,Williot Swedberg,williot-swedberg,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,celta,Miguel Román,miguel-roman,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,celta,Javi Rueda,javi-rueda,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,celta,Carl Starfelt,carl-starfelt,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,celta,Javi Rodríguez,javi-rodriguez,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,celta,Aleix Febas,aleix-febas,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,celta,Marcos Alonso,marcos-alonso,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,celta,Ionut Radu,andrei-radu,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,celta,Sergio Carreira,sergio-carreira,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,celta,Hugo Álvarez,hugo-lvarez-,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,celta,Ilaix Moriba,ilaix-moriba,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,celta,Yoel Lago,yoel-lago,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,celta,Iago Aspas,iago-aspas,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,celta,Javi Galán,javi-galan,sub,30,doubt,Lesión en el recto femoral Desde 21/07 (23 días) Duda para la jornada 1
2026-08-13T1040Z,futbolfantasy,celta,Álvaro Núñez,lvaro-nunez,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,celta,Abdoulaye Faye,abdoulaye-faye,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,celta,Matías Vecino,matias-vecino,sub,20,doubt,Molestias en la rodilla Desde 06/08 (7 días) Duda para la jornada 1
2026-08-13T1040Z,futbolfantasy,celta,Manu Fernández,manu-fernandez-1,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,celta,Jones El-Abdellaoui,jones-el-abdellaoui,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,celta,Altay Bayindir,altay-bayindir,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,celta,Borja Iglesias,borja-iglesias,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,celta,Pablo Durán,pablo-duran,sub,10,doubt,Operado del hombro Desde 26/05 (79 días) Baja hasta finales de agosto
2026-08-13T1040Z,futbolfantasy,celta,Carles Pérez,carles-perez,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,celta,Iván Villar,ivan-villar,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Lucas Noubi,lucas-noubi,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Lorenzo Amatucci,lorenzo-amatucci,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Angeliño,angelino,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Luismi Cruz,luismi-cruz,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Bil Nsongo,bil-nsongo,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Diego Villares,diego-villares,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Ximo Navarro,ximo-navarro,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Bright Ede,bright-ede,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Mario Soriano,mario-soriano,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Leo Román,leo-roman,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Giacomo Quagliata,giacomo-quagliata,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Miguel Loureiro,miguel-loureiro,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Noé Carrillo,noe-carrillo,sub,40,doubt,Molestias en el tobillo Desde 12/08 (1 día) Duda para la jornada 1
2026-08-13T1040Z,futbolfantasy,deportivo,David Mella,david-mella,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Zakaria Eddahchouri,zakaria-eddahchouri,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Jonathan Asp Jensen,jonathan-asp-jensen,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Adrià Altimira,adria-altimira,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Yeremay Hernández,yeremay-hernandez,sub,30,doubt,Pubalgia Desde 08/07 (36 días) Disponible para la jornada 1
2026-08-13T1040Z,futbolfantasy,deportivo,Teun Gijselhart,teun-gijselhart,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Dani Barcia,dani-barcia,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Arnau Comas,arnau-comas,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Álvaro Fernández,alvaro-fernandez,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Kevin Sánchez,kevin-sanchez,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,José Ángel Jurado,jose-angel-jurado,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Riki Rodríguez,riki-rodriguez,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Charlie Patino,charlie-patino,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Eric Puerto,eric-puerto,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,deportivo,Germán Parreño,german-parreno,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,elche,Víctor Chust,victor-chust,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,elche,Lucas Cepeda,lucas-cepeda,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,elche,Buba Sangaré,buba-sangare,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,elche,David Affengruber,david-affengruber,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,elche,Germán Valera,german-valera,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,elche,Gonzalo Villar,gonzalo-villar,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,elche,Pedro Bigas,pedro-bigas,starter,50,doubt,Molestias sin determinar Desde 20/07 (24 días) Disponible para la jornada 1
2026-08-13T1040Z,futbolfantasy,elche,Marc Aguado,marc-aguado,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,elche,Ali Houary,-ali-houary,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,elche,Matías Dituro,matias-dituro,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,elche,Fernando Niño,fernando-nino,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,elche,Federico Redondo,federico-redondo,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,elche,Martim Neto,martim-neto,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,elche,Grady Diangana,grady-diangana,sub,40,doubt,Molestias en la rodilla Desde 08/08 (5 días) Duda para la jornada 1
2026-08-13T1040Z,futbolfantasy,elche,Tete Morente,tete-morente,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,elche,Adam Boayar,adam-boayar,sub,30,doubt,Lesión en el cuádriceps Desde 13/03 (153 días) Disponible para la jornada 1
2026-08-13T1040Z,futbolfantasy,elche,Facundo Buonanotte,facundo-buonanotte,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,elche,Umaru Konaré,umaru-konare,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,elche,John Chetauya,john-nwankwo,sub,20,doubt,Molestias sin determinar Desde 31/07 (13 días) Disponible para la jornada 1
2026-08-13T1040Z,futbolfantasy,elche,Abiel Osorio,abiel-osorio,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,elche,Javi Morcillo,javi-morcillo,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,elche,Alejandro Iturbe,alejandro-iturbe,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,elche,Rafa Núñez,rafa-nunez,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,elche,Yago Santiago,yago-santiago,sub,0,doubt,Sometido a artroscopia en la rodilla Desde 15/04 (120 días) Baja hasta julio
2026-08-13T1040Z,futbolfantasy,elche,Bambo Diaby,bambo-diaby,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,elche,Matia Barzic,matia-barzic,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,elche,Owen Bosch,-owen-bosch,absent,,doubt,Molestias sin determinar Desde 17/07 (27 días) Disponible para la jornada 1
2026-08-13T1040Z,futbolfantasy,espanyol,Álex Calatrava,lex-calatrava,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Omar El Hilali,omar-el-hilali,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Roger Hinojo,roger-hinojo,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Leandro Cabrera,leandro-cabrera,starter,95,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Unai Núñez,unai-nunez,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Urko González de Zarate,urko-gonzalez-de-zarate,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Edu Expósito,edu-exposito,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Tyrhys Dolan,tyrhys-dolan,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Marko Dmitrovic,marko-dmitrovic,starter,95,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Javier Hernández,javier-hernandez,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Roberto Fernández,roberto-fernandez-1,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Pere Milla,pere-milla,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Jofre Carreras,jofre-carreras,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Pol Lozano,pol-lozano,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Quilindschy Hartman,quilindschy-hartman,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Clemens Riedel,clemens-riedel,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Marcos Fernández,marcos-fernandez-1,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Gabriel Moscardo,gabriel-moscardo,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Rafel Bauzà,rafel-bauza,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Miguel Ángel Rubio,miguel-ngel-rubio,sub,5,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Ángel Fortuño,ngel-fortuno,sub,5,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Rubén Sánchez,ruben-sanchez-1,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,espanyol,Kike García,kike-garcia,sub,0,injured,Rotura completa del tendón proximal del bíceps femoral Desde 01/08 (12 días) Baja hasta diciembre
2026-08-13T1040Z,futbolfantasy,espanyol,Javi Puado,javi-puado,sub,0,injured,Rotura de lig. cruzado anterior Desde 11/01 (214 días) Baja hasta noviembre-diciembre
2026-08-13T1040Z,futbolfantasy,getafe,Martín Satriano,martin-satriano,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Mario Martín,mario-martin,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,getafe,David Soria,david-soria,starter,95,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Ramón Terrats,terrats,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Orel Mangala,orel-mangala,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Davinchi,davinchi,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Zaid Romero,zaid-romero,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Dakonam Djené,dakonam-djene,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Kiko Femenia,kiko-femenia,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Andrés García,andres-garcia,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Abdel Abqar,abdel-abqar,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Sebastián Boselli,sebastian-boselli,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Borja Mayoral,borja-mayoral,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Saba Sazonov,saba-sazonov,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Juan Berrocal,juan-berrocal,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Jean Ives Valou,jean-ives-valou,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Álex Sancris,lex-sancris,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Ismael Bekhoucha,ismael-bekhoucha,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Javi Muñoz,javi-munoz,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Jiri Letácek,jiri-letacek,sub,5,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Yvan Neyou,yvan-neyou,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,getafe,Christantus Uche,chrisantus-uche,sub,0,injured,Rotura de ligamento cruzado y menisco Desde 06/08 (7 días) Baja hasta junio
2026-08-13T1040Z,futbolfantasy,getafe,Juanmi Jiménez,juanmi-jimenez,sub,0,injured,Lesión de rodilla Desde 21/02 (173 días) Baja hasta noviembre
2026-08-13T1040Z,futbolfantasy,levante,Paco Cortés,paco-cortes,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,levante,Oriol Rey,oriol-rey,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,levante,Iván Romero,ivan-romero,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,levante,Víctor García,victor-garcia-1,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,levante,Mathew Ryan,mat-ryan,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,levante,Adrián de la Fuente,adrian-de-la-fuente,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,levante,Jon Ander Olasagasti,jon-ander-olasagasti,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,levante,Aissa Mandi,aissa-mandi,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,levante,Manu Sánchez,manu-sanchez,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,levante,Carlos Álvarez,carlos-lvarez,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,levante,Nacho Pérez,nacho-perez-1,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,levante,Enzo Bardelli,enzo-bardelli,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,levante,Karl Etta Eyong,etta-eyong,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,levante,Jeremy Toljan,jeremy-toljan,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,levante,Kareem Tunde,kareem-tunde,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,levante,Hugo Sotelo,hugo-sotelo,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,levante,Thiago Fernández,thiago-fernandez,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,levante,Kervin Arriaga,kervin-arriaga,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,levante,Yanis Musuayi,yanis-musuayi,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,levante,Dani Requena,dani-requena,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,levante,Tai Abed,tai-abed,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,levante,Jorge Cabello,jorge-cabello,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,levante,Pablo Campos,pablo-campos,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,levante,Alejandro Primo,alejandro-primo,sub,0,doubt,Luxación de hombro Desde 26/04 (109 días) Disponible para la jornada 1
2026-08-13T1040Z,futbolfantasy,levante,Dani Martín,dani-martin-1,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,levante,Roger Brugué,roger-brugue,sub,0,suspended,
2026-08-13T1040Z,futbolfantasy,malaga,Chupete,chupete,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,malaga,José Salinas,jose-salinas,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Rafa Rodríguez,rafa-rodriguez,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Einar Galilea,einar-galilea,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Carlos Puga,carlos-puga,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Izan Merino,izan-merino,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Dani Lorenzo,dani-lorenzo-1,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Ramón Enríquez,ramon-enriquez,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,malaga,David Larrubia,david-larrubia,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Joaquín Muñoz,joaquin-munoz,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Alfonso Herrero,alfonso-herrero,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Rafa Garrido,rafa-garrido,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Angel Recio,angel-recio,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Álex Pastor,lex-pastor,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Juan Cruz,juan-cruz-2,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Adrián Niño,adrian-nino,sub,30,doubt,Molestias sin determinar Desde 12/08 (1 día) Duda para la jornada 1
2026-08-13T1040Z,futbolfantasy,malaga,Dani Sánchez,dani-sanchez,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Julen Lobete,julen-lobete,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Eneko Jauregi,eneko-jauregi,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Haitam Abaida,haitam-abaida,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Juanpe Jiménez,juanpe-jimenez,sub,20,doubt,Lesión en los isquiotibiales Desde 11/04 (124 días) Baja hasta mediados de agosto
2026-08-13T1040Z,futbolfantasy,malaga,Carlos López,carlos-lopez,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Pablo Arriaza,pablo-arriaza,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,malaga,Aarón Ochoa,aaron-ochoa,sub,0,suspended,
2026-08-13T1040Z,futbolfantasy,malaga,Diego Murillo,diego-murillo,sub,0,injured,Lesión de rodilla Desde 20/06 (54 días) Baja hasta septiembre
2026-08-13T1040Z,futbolfantasy,malaga,Carlos Dotor,carlos-dotor,sub,0,injured,Lesión de rodilla Desde 07/08 (6 días) Baja hasta finales de agosto
2026-08-13T1040Z,futbolfantasy,malaga,Fernando Calero,fernando-calero,sub,0,injured,Fractura de costilla(s) Desde 07/08 (6 días) Baja hasta principios de septiembre
2026-08-13T1040Z,futbolfantasy,malaga,Moussa Diarra,moussa-diarra,absent,,doubt,Lesión en el sóleo Desde 25/07 (19 días) Duda para la jornada 1
2026-08-13T1040Z,futbolfantasy,osasuna,Alejandro Catena,alejandro-catena,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Raul Moro,raul-moro,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Iñigo Arguibide,inigo-arguibide,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Ante Budimir,ante-budimir,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Rubén García,ruben-garcia,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Aimar Oroz,aimar-oroz,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Jon Moncayola,jon-moncayola,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Iker Muñoz,iker-munoz,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Boyomo,boyomo,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Abel Bretones,abel-bretones,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Sergio Herrera,sergio-herrera,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Lucas Torró,lucas-torro,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Jorge Herrando,jorge-herrando,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Jonathan Dubasin,jonathan-dubasin,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Valentin Rosier,valentin-rosier,sub,40,doubt,Lesión en el bíceps femoral Desde 24/07 (20 días) Duda para la jornada 1
2026-08-13T1040Z,futbolfantasy,osasuna,Moi Gómez,moi-gomez,sub,30,doubt,Trabajo parcial Desde 12/08 (1 día) Disponible para la jornada 1
2026-08-13T1040Z,futbolfantasy,osasuna,Kike Barja,kike-barja,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Raúl García,raul-garcia-1,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Aitor Fernández,aitor-fernandez,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Diego Rico,diego-rico,sub,20,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Asier Osambela,asier-osambela,sub,10,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Rockson Yeboah,rockson-yeboah,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,osasuna,Iker Benito,iker-benito,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,racing,Sergio Canales,sergio-canales,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,racing,Simon Eriksson,simon-eriksson,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,racing,Asier Villalibre,asier-villalibre,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,racing,Andrés Martín,andres-martin,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,racing,Maguette Gueye,maguette-gueye,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,racing,Iñigo Vicente,inigo-vicente,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,racing,Gustavo Puerta,gustavo-puerta,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,racing,Jorge Salinas,jorge-salinas,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,racing,Pedro Felipe,pedro-felipe,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,racing,Facundo González,facundo-gonzalez,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,racing,Álvaro Mantilla,lvaro-mantilla,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,racing,Manu Hernando,manu-hernando,sub,50,ok,
2026-08-13T1040Z,futbolfantasy,racing,Julen Agirrezabala,julen-agirrezabala,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,racing,Íñigo Sainz-Maza,nigo-sainz-maza,sub,40,ok,
2026-08-13T1040Z,futbolfantasy,racing,Pablo Ramón,pablo-ramon,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,racing,Juan Carlos Arana,juan-carlos-arana,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,racing,Yassir Zabiri,yassir-zabiri,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,racing,Sergio Martínez,sergio-martinez,sub,30,ok,
2026-08-13T1040Z,futbolfantasy,racing,Giorgi Guliashvili,giorgi-guliashvili,sub,20,doubt,Fractura de peroné Desde 16/05 (89 días) Duda para la jornada 1
2026-08-13T1040Z,futbolfantasy,racing,Laro Gómez,laro-gomez,sub,0,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Isi Palazón,isi-palazon,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Álvaro García,alvaro-garcia,starter,80,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Andrei Ratiu,andrei-florin,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Iván Balliu,ivan-balliu,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Florian Lejeune,florian-lejeune,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Pelayo Fernández,pelayo-fernandez,starter,50,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Unai López,unai-lopez,starter,70,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Óscar Valentín,scar-valentin,starter,60,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Jorge de Frutos,jorge-de-frutos,starter,90,ok,
2026-08-13T1040Z,futbolfantasy,rayo-vallecano,Augusto Batalla,augusto-batalla,starter,95,ok,
