player_name,player_name_full,team,points,games,avg,ff_id,season,observed_at,source_url
Diarra,Moussa Diarra,Alavés,7,3,2.330,12355,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Parada,Victor Parada,Alavés,85,30,2.830,12560,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Garcés,Facundo Garcés,Alavés,43,10,4.300,14045,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Youssef,Youssef Enríquez,Alavés,72,25,2.880,14935,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pinillos,Lander Pinillos,Alavés,1,1,1.000,15423,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Calebe,Calebe Gonçalves,Alavés,52,19,2.740,16200,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Swiderski,Grégoire Swiderski,Alavés,0,0,0.000,15133,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Montero,Rúben Montero,Alavés,0,0,0.000,12479,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Boyé,Lucas Boyé,Alavés,152,29,5.240,5124,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Egoitz,Egoitz Muñoz,Alavés,0,0,0.000,11788,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
A. Moreno,Alberto Moreno,Alavés,0,0,0.000,9905,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Morcillo,Diego Morcillo,Alavés,1,1,1.000,16757,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ballestero,Carlos Ballestero,Alavés,1,1,1.000,16758,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Izei,Izei Hernández,Alavés,0,0,0.000,16920,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Aitor Mañas,Aitor Mañas,Alavés,15,9,1.670,12925,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Oláiz,Xanet Oláiz,Alavés,0,0,0.000,16931,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ángel Pérez,Ángel Pérez,Alavés,80,16,5.000,15127,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Diabaté,Ibrahim Diabate,Alavés,37,10,3.700,9792,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Koski,Ville Koski,Alavés,23,5,4.600,17284,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Paco Sanz,Paco Sanz,Alavés,0,0,0.000,12478,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
David López,David López,Girona,9,6,1.500,658,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Portu,Cristian Portu,Girona,16,10,1.600,664,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Blind,Daley Blind,Girona,146,31,4.710,1382,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Juan Carlos,Juan Carlos Martín,Girona,0,0,0.000,1833,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Krejcí,Ladislav Krejcí,Girona,-2,2,-1.000,2827,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Lemar,Thomas Lemar,Girona,117,27,4.330,3427,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Tsygankov,Viktor Tsygankov,Girona,188,32,5.880,3524,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gazzaniga,Paulo Gazzaniga,Girona,201,35,5.740,4516,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Herrera,Yangel Herrera,Girona,18,14,1.290,6446,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Iván Martín,Iván Martín,Girona,148,35,4.230,6563,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Francés,Alejandro Francés,Girona,87,24,3.630,7993,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Arnau,Arnau Martínez,Girona,190,35,5.430,9218,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Asprilla,Yaser Asprilla,Girona,50,15,3.330,9924,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Roca,Joel Roca,Girona,103,32,3.220,10272,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rincón,Hugo Rincón,Girona,87,33,2.640,11677,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Solís,Jhon Solís,Girona,20,12,1.670,11888,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Miovski,Bojan Miovski,Girona,0,1,0.000,13177,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Papa Ba,Papa Dame Ba,Girona,0,0,0.000,14811,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Krapyvtsov,Vladyslav Krapyvtsov,Girona,3,2,1.500,14950,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Vitor Reis,Vitor Reis,Girona,178,36,4.940,15123,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Beltrán,Fran Beltrán,Girona,100,27,3.700,5547,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Stuani,Christian Stuani,Girona,61,21,2.900,626,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Witsel,Axel Witsel,Girona,149,32,4.660,1708,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Álex Moreno,Álex Moreno,Girona,120,31,3.870,1825,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Dawda,Dawda Camara,Girona,2,2,1.000,11357,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gibert,Gibert Jordana,Girona,0,0,0.000,16163,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Livakovic,Dominik Livakovic,Girona,0,0,0.000,3589,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Van de Beek,Donny van de Beek,Girona,4,2,2.000,6209,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Bryan Gil,Bryan Gil,Girona,106,29,3.660,6436,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Abel Ruiz,Abel Ruiz,Girona,18,9,2.000,6538,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Vanat,Vladyslav Vanat,Girona,130,27,4.810,8930,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ounahi,Azzedine Ounahi,Girona,179,24,7.460,10960,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Andreev,Aleksandar Andreev,Girona,0,0,0.000,14831,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Lass,Lass Kourouma,Girona,0,5,0.000,16162,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Sarasa,Javier Sarasa,Girona,0,0,0.000,16753,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pol Arnau,Pol Arnau,Girona,0,0,0.000,16790,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Salguero,Antonio Salguero,Girona,0,0,0.000,16791,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Arango,Juan Arango,Girona,3,2,1.500,12601,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ter Stegen,Marc-André ter Stegen,Girona,12,2,6.000,1263,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Echeverri,Claudio Echeverri,Girona,52,17,3.060,15062,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rubén,Rubén Blanco,Girona,0,0,0.000,188,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Artero,Ricard Artero,Girona,0,0,0.000,9994,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cazorla,Santi Cazorla,Real Oviedo,80,28,2.860,328,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rondón,Salomón Rondón,Real Oviedo,52,16,3.250,339,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Aarón,Aarón Escandell,Real Oviedo,256,36,7.110,1071,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Calvo,Dani Calvo,Real Oviedo,100,20,5.000,2721,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Nacho Vidal,Nacho Vidal,Real Oviedo,106,29,3.660,3742,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Sibo,Kwasi Sibo,Real Oviedo,75,26,2.880,6783,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Borja Sánchez,Borja Sánchez,Real Oviedo,2,1,2.000,6981,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Luengo,Oier Luengo,Real Oviedo,6,3,2.000,7915,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
L. Ilic,Luka Ilic,Real Oviedo,40,19,2.110,7926,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Hassan,Haissem Hassan,Real Oviedo,125,37,3.380,9283,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Chaira,Ilyas Chaira,Real Oviedo,162,36,4.500,11580,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Reina,Alberto Reina,Real Oviedo,158,37,4.270,11756,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cardero,Álex Cardero,Real Oviedo,0,0,0.000,11924,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Moldovan,Horatiu Moldovan,Real Oviedo,7,2,3.500,12706,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Marco Esteban,Marco Esteban,Real Oviedo,2,1,2.000,12945,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Alhassane,Rahim Alhassane,Real Oviedo,72,27,2.670,14000,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Viñas,Federico Viñas,Real Oviedo,167,33,5.060,14156,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Narvaez,Miguel Narvaez,Real Oviedo,0,0,0.000,14773,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Falah,Omar Falah,Real Oviedo,2,1,2.000,15349,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gueye,Lamine Gueye,Real Oviedo,0,0,0.000,15427,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Brandon,Brandon Dominguès,Real Oviedo,0,0,0.000,16001,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cheli,Cheli Pereda,Real Oviedo,0,0,0.000,16227,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ejaria,Ovie Ejaria,Real Oviedo,19,8,2.380,16228,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Costas,David Costas,Real Oviedo,117,25,4.680,935,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Bailly,Eric Bailly,Real Oviedo,70,15,4.670,1923,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Dendoncker,Leander Dendoncker,Real Oviedo,61,19,3.210,4793,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Colombatto,Santiago Colombatto,Real Oviedo,108,32,3.380,7055,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Brekalo,Josip Brekalo,Real Oviedo,29,14,2.070,9017,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Forés,Alex Forés,Real Oviedo,33,18,1.830,12656,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carmo,David Carmo,Real Oviedo,95,22,4.320,10041,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ahijado,Lucas Ahijado,Real Oviedo,49,20,2.450,6977,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Javi López,Javi López,Real Oviedo,85,25,3.400,7781,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Agudín,Pablo Agudín,Real Oviedo,3,7,0.430,16788,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Espi,Diego Espinosa,Real Oviedo,0,0,0.000,16226,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cheli,Cheli Pereda,Real Oviedo,0,0,0.000,16973,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Diego Menéndez,Diego Menéndez,Real Oviedo,0,0,0.000,12955,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Fonseca,Nicolás Fonseca,Real Oviedo,45,19,2.370,15674,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Borbas,Thiago Borbas,Real Oviedo,15,12,1.250,17115,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Thiago,Thiago Fernández,Real Oviedo,64,16,4.000,17116,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Adri,Adri Fernández,Real Oviedo,0,0,0.000,17449,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
